448,-1107.483251,1.56E-10,148164.2194,6440536.082
449,-1107.490826,1.56E-10,148159.4579,6440518.914
450,-1107.498796,1.56E-10,148154.8344,6440500.746
451,-1107.505918,1.56E-10,148150.8678,6440484.472
452,-1107.513993,1.56E-10,148145.9608,6440466.126
453,-1107.521523,1.56E-10,148141.4494,6440449
454,-1107.529359,1.56E-10,148136.6302,6440431.209
455,-1107.535461,1.56E-10,148133.0023,6440417.325
456,-1107.543371,1.56E-10,148128.2885,6440399.33
457,-1107.550006,1.56E-10,148124.6842,6440384.145
458,-1107.557408,1.56E-10,148120.225,6440367.318
459,-1107.564105,1.56E-10,148116.587,6440351.994
460,-1107.568337,1.56E-10,148112.0584,6440333.892
461,-1107.572128,1.56E-10,148107.9996,6440317.68
462,-1107.576522,1.56E-10,148103.5977,6440298.822
463,-1107.579955,1.56E-10,148100.0175,6440284.114
464,-1107.583403,1.56E-10,148096.2346,6440269.392
465,-1107.58725,1.56E-10,148092.6523,6440252.82
466,-1107.591167,1.55E-10,148088.4284,6440236.079
467,-1107.595497,1.55E-10,148084.1402,6440217.48
468,-1107.599699,1.55E-10,148079.6762,6440199.499
469,-1107.603826,1.55E-10,148075.0478,6440181.912
470,-1107.607829,1.55E-10,148070.5069,6440164.857
471,-1107.61203,1.55E-10,148065.764,6440146.959
472,-1107.615962,1.55E-10,148061.3063,6440130.204
473,-1107.62016,1.55E-10,148056.5637,6440112.322
474,-1107.624145,1.55E-10,148052.0553,6440095.342
475,-1107.627541,1.55E-10,148048.2148,6440080.876
476,-1107.631755,1.55E-10,148043.4398,6440062.923
477,-1107.635899,1.55E-10,148038.9651,6440045.21
478,-1107.640292,1.55E-10,148033.8347,6440026.539
479,-1107.64419,1.55E-10,148029.4576,6440009.925
480,-1107.66145,1.55E-10,148024.628,6439991.523
481,-1107.677088,1.55E-10,148020.2032,6439974.86
482,-1107.693816,1.55E-10,148015.5394,6439957.02
483,-1107.708161,1.55E-10,148011.544,6439941.72
484,-1107.725572,1.55E-10,148006.6184,6439923.172
485,-1107.739613,1.55E-10,148002.5826,6439908.228
486,-1107.757085,1.54E-10,147997.5783,6439889.628
487,-1107.7708,1.54E-10,147993.6112,6439875.039
488,-1107.778146,1.54E-10,147991.4162,6439867.245
489,-1107.795658,1.54E-10,147986.4266,6439848.597
490,-1107.800477,1.54E-10,147981.0457,6439841.208
491,-1107.808164,1.54E-10,147967.3188,6439832.244
492,-1107.815801,1.54E-10,147953.6566,6439823.409
493,-1107.823146,1.54E-10,147940.5295,6439814.881
494,-1107.831679,1.54E-10,147925.3505,6439804.843
495,-1107.840235,1.54E-10,147910.0642,6439794.895
496,-1107.848701,1.54E-10,147894.8297,6439785.235
497,-1107.857391,1.54E-10,147879.2616,6439775.203
498,-1107.865229,1.54E-10,147865.1611,6439766.238
499,-1107.872015,1.54E-10,147852.9664,6439758.454
500,-1107.880719,1.54E-10,147837.5641,6439748.109
